Цена,Количество_комнат,Общая_площадь,Этаж,Ремонт,Отделка,Способ_продажи,Тип_дома,Пассажирский_лифт,Грузовой_лифт,Тип_участия,Широта_Объекта,Долгота_Объекта,комендантский проспект_dist,крестовский остров_dist,шушары_dist,парнас_dist,купчино_dist,улица дыбенко_dist,девяткино_dist,проспект ветеранов_dist,Цена_кв_м,Цена_кв_м_кат,Балкон_или_лоджия_свертка,Вид_сделки_свертка,В_доме_свертка,Двор_свертка,Мебель_свертка,Окна_свертка,Парковка_свертка,Санузел_свертка,Техника_свертка,Тип_комнат_свертка,Возраст_дома,Грузовой_лифт_no_info,Пассажирский_лифт_no_info
6362817,0,18.0,12,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.885142,30.368563,18.368,15.487,10.163,20.574,6.203,12.99,20.122,13.955,353489.8333333333,4,0,0,0,0,0,1,0,0,0,0,-1,1,1
22463297,2,71.6,6,no_info,без отделки,переуступка,монолитный,0,0,другое,59.959084,30.261718,5.512,1.438,24.497,14.423,19.156,25.286,22.551,13.058,313733.19832402235,4,1,0,0,0,0,0,1,1,0,1,0,1,1
5890000,2,44.2,1,требует ремонта,no_info,альтернативная,панельный,0,0,no_info,59.996043,30.432227,19.339,19.39,19.567,13.48,19.515,11.368,6.135,26.459,133257.9185520362,0,0,0,0,2,0,1,1,1,0,1,55,1,1
16371000,1,55.3,4,no_info,без отделки,переуступка,монолитный,0,0,другое,59.959084,30.261718,5.512,1.438,24.497,14.423,19.156,25.286,22.551,13.058,296039.78300180833,3,1,0,0,0,0,0,0,1,0,0,0,1,1
7241090,0,27.0,12,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.885142,30.368563,18.368,15.487,10.163,20.574,6.203,12.99,20.122,13.955,268188.51851851854,3,0,0,0,0,0,1,0,0,0,0,-1,1,1
5485000,1,33.0,3,косметический,no_info,альтернативная,панельный,0,0,no_info,59.857441,30.296375,17.312,13.357,15.714,23.656,9.336,21.504,26.916,5.366,166212.12121212122,1,1,1,0,2,3,1,0,1,2,0,61,1,1
9113128,0,32.0,14,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.885142,30.368563,18.368,15.487,10.163,20.574,6.203,12.99,20.122,13.955,284785.25,3,0,0,0,0,0,1,0,0,0,0,-1,1,1
11990000,2,54.6,3,евро,no_info,свободная,кирпичный,1,0,no_info,59.92428,30.416039,19.841,18.188,11.739,18.302,11.418,7.707,14.31,20.529,219597.06959706958,2,1,1,2,2,0,1,1,1,0,1,58,0,0
6800000,2,45.1,9,no_info,без отделки,переуступка,монолитный,1,0,ДДУ по ФЗ 214,59.898471,29.767195,55.971,55.307,74.472,65.697,68.053,79.588,76.976,54.083,150776.0532150776,1,1,0,0,3,0,2,1,1,0,1,0,0,0
9700000,3,73.0,4,дизайнерский,no_info,свободная,панельный,0,0,no_info,59.80464,30.381508,26.459,23.004,5.941,29.632,2.867,16.076,28.131,15.133,132876.7123287671,0,1,0,0,0,0,2,0,1,0,1,22,1,1
24726000,3,126.0,9,no_info,no_info,свободная,монолитно-кирпичный,0,0,no_info,60.046221,30.363012,12.327,14.172,26.309,3.98,24.094,20.412,8.905,25.896,196238.09523809524,1,1,0,0,0,0,1,0,1,0,1,0,1,1
11150000,3,79.4,4,косметический,no_info,свободная,панельный,1,1,no_info,59.790277,30.163424,26.469,22.823,30.108,36.115,23.995,37.858,42.425,11.27,140428.21158690174,0,1,1,0,2,0,2,1,1,0,1,4,0,0
6000000,0,31.1,10,no_info,чистовая,переуступка,монолитный,1,1,другое,60.036259,30.20737,6.477,9.206,34.711,14.463,29.605,33.843,26.236,22.104,192926.04501607717,1,1,1,0,3,0,1,1,1,0,0,0,0,0
14000000,3,91.0,2,дизайнерский,no_info,свободная,кирпичный,0,0,no_info,59.884428,29.860323,46.368,45.404,64.012,56.397,57.595,69.28,67.327,43.624,153846.15384615384,1,1,0,0,0,0,1,0,1,0,1,33,1,1
8845000,3,60.9,5,косметический,no_info,альтернативная,панельный,1,0,no_info,60.045538,30.411682,17.494,18.798,25.176,8.973,24.308,17.291,3.523,28.837,145238.09523809524,0,1,0,0,0,0,0,0,1,0,1,51,1,0
10900000,2,62.0,1,косметический,no_info,альтернативная,кирпичный,0,0,no_info,60.080398,29.961716,33.951,35.217,59.811,41.381,53.78,61.069,53.595,41.615,175806.4516129032,1,1,0,0,0,0,1,0,1,0,1,14,1,1
7200000,2,44.0,4,no_info,no_info,альтернативная,кирпичный,0,0,no_info,59.943688,30.417827,19.102,17.877,13.848,16.579,13.496,8.319,12.162,21.745,163636.36363636365,1,1,0,0,0,0,1,0,1,0,1,59,1,1
30000000,1,100.0,1,no_info,no_info,свободная,кирпичный,0,0,no_info,59.924109,30.311359,11.065,7.836,17.771,16.074,12.689,19.199,20.26,11.342,300000.0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
7850000,1,38.0,7,евро,no_info,свободная,монолитный,0,0,no_info,59.994252,30.260469,1.606,2.495,27.231,11.481,22.317,26.578,21.22,16.943,206578.94736842104,2,1,0,0,0,0,1,0,1,0,0,0,1,1
4800000,0,20.8,12,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.882017,30.265715,14.088,10.004,19.798,21.906,13.531,24.346,27.159,4.743,230769.23076923075,2,0,1,0,3,0,2,1,1,0,0,0,0,0
36010000,3,118.5,6,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.856465,30.316793,18.098,14.317,13.506,23.472,7.187,19.352,25.696,7.528,303881.8565400844,4,1,1,1,3,0,3,1,1,0,1,0,0,0
25210000,3,68.1,4,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.906504,30.318985,13.177,9.823,15.881,17.911,10.603,18.262,21.095,10.44,370190.89574155654,4,2,1,1,3,0,3,1,1,0,2,0,0,0
8420000,0,36.0,5,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.902835,30.32495,13.87,10.573,15.107,18.269,9.885,17.606,20.985,10.669,233888.88888888888,2,0,1,0,3,0,2,1,1,0,0,0,0,0
19670000,2,85.9,6,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.910032,30.356939,15.467,12.828,13.08,17.631,9.159,14.047,18.28,14.024,228987.19441210708,2,1,0,2,3,0,2,1,1,0,1,0,0,0
8625000,0,28.8,9,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.902835,30.32495,13.87,10.573,15.107,18.269,9.885,17.606,20.985,10.669,299479.1666666667,3,0,1,0,3,0,2,1,1,0,0,4,0,0
7530000,0,25.3,18,евро,no_info,свободная,монолитный,1,1,no_info,59.885142,30.368563,18.368,15.487,10.163,20.574,6.203,12.99,20.122,13.955,297628.4584980237,3,1,1,1,3,0,2,1,1,0,0,0,0,0
8575000,0,28.8,18,евро,no_info,свободная,монолитный,1,1,no_info,59.885142,30.368563,18.368,15.487,10.163,20.574,6.203,12.99,20.122,13.955,297743.05555555556,3,0,1,1,3,0,2,1,1,0,0,0,0,0
12300000,1,51.7,4,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.902835,30.32495,13.87,10.573,15.107,18.269,9.885,17.606,20.985,10.669,237911.0251450677,2,0,1,0,3,0,2,1,1,0,0,0,0,0
7490000,0,25.7,8,дизайнерский,no_info,свободная,монолитный,1,1,no_info,59.902835,30.32495,13.87,10.573,15.107,18.269,9.885,17.606,20.985,10.669,291439.6887159533,3,1,1,0,3,0,2,1,1,0,0,4,0,0
5285000,0,23.5,11,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.882017,30.265715,14.088,10.004,19.798,21.906,13.531,24.346,27.159,4.743,224893.6170212766,2,0,1,1,3,0,2,1,1,0,0,0,0,0
4870000,0,20.4,14,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.882017,30.265715,14.088,10.004,19.798,21.906,13.531,24.346,27.159,4.743,238725.49019607843,2,0,1,1,3,0,2,1,1,0,0,0,0,0
5690000,0,24.6,14,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.882017,30.265715,14.088,10.004,19.798,21.906,13.531,24.346,27.159,4.743,231300.81300813006,2,0,1,0,3,0,3,1,1,0,0,0,0,0
4768000,0,19.9,14,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.882017,30.265715,14.088,10.004,19.798,21.906,13.531,24.346,27.159,4.743,239597.98994974876,2,1,1,0,3,0,2,1,1,0,0,0,0,0
4999826,0,20.0,3,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,60.037589,30.240068,3.828,7.619,32.299,10.921,27.577,30.659,22.6,21.755,249991.3,2,1,0,0,0,0,1,0,0,0,0,0,1,1
17298316,2,65.0,9,no_info,без отделки,no_info,кирпичный,0,0,другое,59.900114,30.314036,13.535,10.016,15.914,18.675,10.395,18.829,21.992,9.553,266127.93846153846,3,1,0,0,0,0,2,0,0,0,1,0,1,1
15089645,2,56.0,13,no_info,без отделки,no_info,кирпичный,0,0,другое,59.900114,30.314036,13.535,10.016,15.914,18.675,10.395,18.829,21.992,9.553,269457.9464285714,3,1,0,0,0,0,1,0,0,0,1,0,1,1
17536750,2,66.0,5,no_info,без отделки,no_info,кирпичный,0,0,другое,59.900114,30.314036,13.535,10.016,15.914,18.675,10.395,18.829,21.992,9.553,265708.3333333333,3,1,0,0,0,0,2,0,0,0,1,0,1,1
5628106,0,26.0,2,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,60.037589,30.240068,3.828,7.619,32.299,10.921,27.577,30.659,22.6,21.755,216465.61538461538,2,1,0,0,0,0,1,0,0,0,0,0,1,1
7870189,2,40.0,1,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,60.037589,30.240068,3.828,7.619,32.299,10.921,27.577,30.659,22.6,21.755,196754.725,1,1,0,0,0,0,1,0,0,0,1,0,1,1
7639093,2,39.0,1,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,60.037589,30.240068,3.828,7.619,32.299,10.921,27.577,30.659,22.6,21.755,195874.1794871795,1,1,0,0,0,0,1,0,0,0,1,0,1,1
5916456,0,29.0,4,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,60.037589,30.240068,3.828,7.619,32.299,10.921,27.577,30.659,22.6,21.755,204015.72413793104,2,1,0,0,0,0,1,0,0,0,0,0,1,1
12000000,2,78.0,5,косметический,no_info,альтернативная,кирпичный,0,0,no_info,59.92842,30.318321,11.105,8.129,17.517,15.496,12.682,18.483,19.37,12.193,153846.15384615384,1,0,1,1,0,0,1,0,1,0,1,65,0,0
6545143,0,28.0,5,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,233755.10714285713,2,1,0,0,0,0,1,0,0,0,0,-1,1,1
6251632,0,27.0,3,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,60.037589,30.240068,3.828,7.619,32.299,10.921,27.577,30.659,22.6,21.755,231541.92592592593,2,1,0,0,0,0,1,0,0,0,0,0,1,1
20400010,3,90.0,3,no_info,без отделки,no_info,кирпичный,0,0,другое,59.900114,30.314036,13.535,10.016,15.914,18.675,10.395,18.829,21.992,9.553,226666.77777777778,2,1,0,0,0,0,1,0,0,0,1,0,1,1
4903173,0,20.0,2,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,60.037589,30.240068,3.828,7.619,32.299,10.921,27.577,30.659,22.6,21.755,245158.65,2,1,0,0,0,0,1,0,0,0,0,0,1,1
4959063,0,19.0,12,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,60.037589,30.240068,3.828,7.619,32.299,10.921,27.577,30.659,22.6,21.755,261003.31578947368,3,1,0,0,0,0,1,0,0,0,0,0,1,1
5469553,0,28.0,1,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,60.037589,30.240068,3.828,7.619,32.299,10.921,27.577,30.659,22.6,21.755,195341.17857142858,1,1,0,0,0,0,1,0,0,0,0,0,1,1
5003607,0,20.0,1,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,60.037589,30.240068,3.828,7.619,32.299,10.921,27.577,30.659,22.6,21.755,250180.35,3,1,0,0,0,0,1,0,0,0,0,0,1,1
8100000,0,25.0,9,евро,no_info,свободная,монолитный,1,1,no_info,59.935205,30.433565,21.078,19.774,12.806,18.366,13.364,6.332,12.821,22.815,324000.0,4,0,0,0,1,0,1,1,1,0,0,2,0,0
8595784,1,38.0,2,no_info,без отделки,no_info,кирпичный,0,0,ДДУ по ФЗ 214,59.936034,30.204881,10.037,7.251,28.415,20.425,22.356,31.105,29.35,11.608,226204.84210526315,2,1,0,0,0,0,1,0,0,0,0,-1,1,1
52000000,5,229.0,7,требует ремонта,no_info,свободная,кирпичный,1,1,no_info,59.973838,30.306939,6.61,5.284,22.085,10.775,17.739,20.944,17.342,15.922,227074.23580786027,2,1,1,1,1,0,2,1,1,0,1,15,0,0
30999000,3,112.0,5,требует ремонта,no_info,свободная,монолитный,1,1,no_info,59.930304,30.38352,16.377,14.541,13.425,16.162,11.205,11.378,14.874,17.728,276776.78571428574,3,1,1,1,2,0,2,1,2,0,1,4,0,0
7450000,1,40.3,3,евро,no_info,свободная,кирпичный,0,0,no_info,59.862768,30.190544,17.886,14.335,27.33,27.725,20.901,32.911,34.945,7.057,184863.523573201,1,0,0,0,0,0,1,0,1,0,0,3,1,1
4100000,0,22.3,2,no_info,чистовая,переуступка,монолитный,2,0,ДДУ по ФЗ 214,59.851413,30.067161,27.532,25.212,40.774,38.108,34.372,46.664,47.253,20.41,183856.50224215246,1,1,0,0,1,0,1,0,1,0,0,-1,1,0
11990000,1,37.0,3,требует ремонта,no_info,свободная,кирпичный,0,1,no_info,59.960399,30.282415,5.971,2.852,22.859,13.152,17.837,23.089,20.45,13.613,324054.0540540541,4,1,1,1,3,0,2,1,1,0,0,1,0,0
13000000,2,66.0,9,no_info,без отделки,переуступка,монолитный,2,1,ДДУ по ФЗ 214,59.935903,30.196868,10.602,8.017,29.205,21.069,23.11,31.989,30.162,12.012,196969.69696969696,1,1,1,0,3,0,2,1,1,0,1,0,0,0
7916274,0,30.0,2,no_info,чистовая,no_info,кирпичный,0,0,ДДУ по ФЗ 214,60.027552,30.21258,5.538,8.091,33.625,14.17,28.49,32.915,25.735,21.037,263875.8,3,0,0,0,0,0,0,0,0,0,0,-1,1,1
6999999,0,25.3,20,евро,no_info,свободная,монолитный,2,1,no_info,59.87374,30.310505,16.055,12.289,14.838,21.632,8.738,19.565,24.524,7.529,276679.8023715415,3,1,1,1,2,0,1,1,1,0,0,13,0,0
10900000,1,34.6,4,евро,no_info,свободная,кирпичный,0,0,no_info,59.942502,30.362392,13.668,11.896,15.7,14.194,12.614,13.992,14.951,16.699,315028.90173410403,4,0,0,0,0,0,1,0,1,0,0,0,1,1
6000000,1,33.5,9,требует ремонта,no_info,свободная,кирпичный,1,0,no_info,60.098525,29.97467,33.105,34.637,59.576,40.068,53.648,60.383,52.327,41.859,179104.4776119403,1,1,0,2,0,0,0,0,1,0,0,0,1,0
9870000,1,34.0,6,no_info,чистовая,переуступка,монолитный,0,0,ДДУ по ФЗ 214,59.997262,30.330529,8.085,8.391,22.741,7.758,19.277,19.697,13.818,19.396,290294.1176470588,3,1,0,0,0,0,1,1,1,0,0,-1,1,1
16500000,3,87.1,4,косметический,no_info,свободная,кирпичный,0,0,no_info,59.965147,30.307244,7.243,5.364,21.324,11.697,16.858,20.591,17.806,15.053,189437.4282433984,1,0,1,0,3,0,1,1,1,0,2,93,0,0
21000000,3,93.5,12,дизайнерский,no_info,свободная,кирпичный,2,1,no_info,60.028357,30.337185,8.998,10.683,25.475,4.309,22.479,21.079,12.012,22.826,224598.93048128343,2,1,1,0,2,0,3,2,2,0,1,6,0,0
27500000,4,129.6,4,евро,no_info,свободная,монолитный,0,0,no_info,59.718652,30.412527,36.477,32.879,11.481,39.686,13.01,22.404,36.999,22.63,212191.35802469138,2,0,0,1,0,0,2,1,1,0,1,24,0,0
4150000,0,22.0,2,евро,no_info,свободная,кирпичный,0,0,no_info,59.936282,30.38105,15.797,14.08,14.143,15.444,11.85,11.808,14.411,17.881,188636.36363636365,1,0,0,0,0,0,0,0,1,0,0,112,1,1
5500000,1,41.5,25,требует ремонта,no_info,свободная,монолитный,0,0,no_info,60.073876,30.243015,7.461,11.487,35.222,10.122,30.875,32.485,22.385,25.77,132530.1204819277,0,1,1,0,2,0,1,2,1,0,0,2,1,1
10053920,0,25.6,3,no_info,предчистовая,no_info,монолитный,1,1,ДДУ по ФЗ 214,59.980889,30.338128,9.352,8.803,20.743,9.58,17.304,18.083,13.973,18.234,392731.25,4,0,0,0,0,0,0,0,1,0,0,-1,0,0
9100000,0,34.0,3,требует ремонта,no_info,свободная,кирпичный,0,0,no_info,59.917448,30.349474,14.298,11.689,14.245,16.709,10.169,14.915,18.048,13.815,267647.0588235294,3,0,1,0,0,0,1,0,1,0,0,0,1,1
9500000,3,62.0,1,косметический,no_info,свободная,панельный,1,1,no_info,59.929962,30.463515,24.385,23.151,12.693,20.966,14.805,3.334,13.552,25.598,153225.8064516129,1,1,1,1,2,2,2,1,1,0,1,37,0,0
8500000,1,37.0,12,евро,no_info,свободная,кирпичный,2,1,no_info,59.987564,30.379891,13.673,13.5,19.528,10.203,17.541,14.54,9.883,21.628,229729.72972972973,2,1,0,0,2,0,1,3,1,0,0,5,0,0
7100000,1,32.0,1,косметический,no_info,свободная,панельный,0,0,no_info,59.949104,30.482892,25.781,24.961,15.396,21.119,17.825,4.633,12.074,28.423,221875.0,2,0,0,0,0,0,1,0,1,0,0,37,1,1
11900000,3,70.8,1,евро,no_info,свободная,кирпичный,0,0,no_info,59.981911,30.380493,13.86,13.5,18.909,10.783,16.915,14.11,10.29,21.208,168079.09604519774,1,1,0,0,0,0,0,0,1,0,1,0,1,1
10250550,3,75.0,11,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.809125,30.377034,25.776,22.309,6.304,29.056,2.3,16.087,27.775,14.522,136674.0,0,1,0,0,0,0,0,0,0,0,1,-2,1,1
8318880,2,57.0,11,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.809125,30.377034,25.776,22.309,6.304,29.056,2.3,16.087,27.775,14.522,145945.26315789475,0,1,0,0,0,0,0,0,0,0,1,-2,1,1
4599900,1,18.4,4,no_info,чистовая,no_info,монолитный,3,3,другое,59.991493,30.297057,4.671,4.718,24.302,9.333,19.984,22.71,17.486,17.386,249994.56521739133,2,0,1,0,1,0,1,2,0,0,0,0,0,0
8750880,2,60.0,11,no_info,чистовая,no_info,монолитный,0,0,ДДУ по ФЗ 214,59.809125,30.377034,25.776,22.309,6.304,29.056,2.3,16.087,27.775,14.522,145848.0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1
11700000,1,39.9,9,no_info,без отделки,переуступка,монолитный,0,0,ДДУ по ФЗ 214,59.985462,30.329451,8.276,7.927,21.678,9.073,18.048,19.172,14.529,18.182,293233.0827067669,3,0,0,0,0,0,0,0,0,0,0,-1,1,1
58543800,3,157.8,3,no_info,без отделки,no_info,монолитный,4,2,другое,60.002589,30.347794,9.928,10.398,22.381,7.323,19.453,18.403,11.833,20.851,371000.0,4,1,0,0,3,0,1,1,1,0,1,0,0,0
62328000,4,168.0,9,no_info,без отделки,no_info,монолитный,4,2,другое,60.002589,30.347794,9.928,10.398,22.381,7.323,19.453,18.403,11.833,20.851,371000.0,4,1,0,0,3,0,1,1,1,0,1,0,0,0
27900000,3,101.0,6,дизайнерский,no_info,свободная,монолитный,1,1,no_info,60.05295,30.311862,7.698,10.734,29.167,2.898,25.796,24.992,14.582,24.4,276237.62376237626,3,1,0,1,1,0,2,3,2,0,1,8,0,0
42721910,2,124.3,9,no_info,без отделки,no_info,монолитный,4,2,другое,60.002589,30.347794,9.928,10.398,22.381,7.323,19.453,18.403,11.833,20.851,343700.0,4,1,0,0,3,0,1,1,1,0,1,0,0,0
64183000,3,173.0,10,no_info,без отделки,no_info,монолитный,4,2,другое,60.002589,30.347794,9.928,10.398,22.381,7.323,19.453,18.403,11.833,20.851,371000.0,4,1,0,0,3,0,1,1,1,0,1,0,0,0
41662270,2,124.7,5,no_info,без отделки,no_info,монолитный,4,2,другое,60.002589,30.347794,9.928,10.398,22.381,7.323,19.453,18.403,11.833,20.851,334100.0,4,1,0,0,3,0,1,1,1,0,1,0,0,0
11590000,1,46.2,7,no_info,чистовая,no_info,монолитный,2,1,ДДУ по ФЗ 214,59.885426,30.320072,15.294,11.73,14.478,20.235,8.744,18.305,22.847,9.099,250865.80086580085,3,1,0,0,3,0,1,1,1,0,0,0,0,0
39649960,2,102.8,18,no_info,без отделки,no_info,монолитный,4,2,другое,60.002589,30.347794,9.928,10.398,22.381,7.323,19.453,18.403,11.833,20.851,385700.0,4,1,0,0,3,0,1,1,1,0,1,0,0,0
28659840,1,73.6,15,no_info,без отделки,no_info,монолитный,4,2,другое,60.002589,30.347794,9.928,10.398,22.381,7.323,19.453,18.403,11.833,20.851,389400.00000000006,4,1,0,0,3,0,1,1,1,0,0,0,0,0
45540280,3,138.8,10,no_info,без отделки,no_info,монолитный,4,2,другое,60.002589,30.347794,9.928,10.398,22.381,7.323,19.453,18.403,11.833,20.851,328100.0,4,1,0,0,3,0,1,1,1,0,1,0,0,0
64220100,3,173.1,6,no_info,без отделки,no_info,монолитный,4,2,другое,60.002589,30.347794,9.928,10.398,22.381,7.323,19.453,18.403,11.833,20.851,371000.0,4,0,0,0,3,0,1,1,0,0,1,0,0,0
7200000,0,32.6,8,евро,no_info,свободная,монолитный,1,1,no_info,59.823787,30.347686,22.796,19.152,9.459,27.071,3.184,17.707,27.3,10.981,220858.89570552146,2,1,1,1,3,0,1,1,1,0,0,1,0,0
11999999,1,41.2,3,требует ремонта,no_info,свободная,монолитный,0,1,no_info,59.977012,30.331741,8.847,8.056,20.748,10.002,17.076,18.535,14.803,17.495,291262.1116504854,3,1,1,1,3,0,1,1,1,0,0,1,0,0
58678720,3,157.4,17,no_info,без отделки,no_info,монолитный,4,2,другое,60.002589,30.347794,9.928,10.398,22.381,7.323,19.453,18.403,11.833,20.851,372800.0,4,1,0,0,3,0,1,1,1,0,1,0,0,0
22000000,2,83.0,11,дизайнерский,no_info,свободная,монолитный,0,0,no_info,59.918309,30.369875,15.919,13.638,12.969,17.001,9.859,12.664,16.76,15.73,265060.2409638554,3,1,0,0,0,0,1,0,1,0,2,0,1,1
5346500,0,29.4,1,no_info,чистовая,договор ЖСК,панельный,0,0,другое,59.790141,30.166847,26.333,22.661,29.732,35.93,23.624,37.506,42.157,10.953,181853.74149659864,1,1,0,0,0,0,0,0,0,0,0,0,1,1
10543100,2,58.9,1,no_info,чистовая,договор ЖСК,панельный,0,0,другое,59.786582,30.163738,26.832,23.17,30.121,36.447,24.04,37.968,42.68,11.456,179000.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
