Price,Num_of_rooms,Total_area,Living_space,WMO,name,log_price,Price_m_2,Price_m_2_cat,lat_object,lon_object,Flat_floor,Total_floor,расстояние_до_девяткино,расстояние_до_гражданский_проспект,расстояние_до_академическая,расстояние_до_политехническая,расстояние_до_площадь_мужества,расстояние_до_лесная,расстояние_до_выборгская,расстояние_до_площадь_ленина,расстояние_до_чернышевская,расстояние_до_площадь_восстания,расстояние_до_владимирская,расстояние_до_пушкинская,расстояние_до_технологический_институт,расстояние_до_балтийская,расстояние_до_нарвская,расстояние_до_кировский_завод,расстояние_до_автово,расстояние_до_ленинский_проспект,расстояние_до_проспект_ветеранов,расстояние_до_парнас,расстояние_до_проспект_просвещения,расстояние_до_озерки,расстояние_до_удельная,расстояние_до_пионерская,расстояние_до_чёрная_речка,расстояние_до_петроградская,расстояние_до_горьковская,расстояние_до_невский_проспект,расстояние_до_сенная_площадь,расстояние_до_технологический_институт_2,расстояние_до_фрунзенская,расстояние_до_московские_ворота,расстояние_до_электросила,расстояние_до_парк_победы,расстояние_до_московская,расстояние_до_звёздная,расстояние_до_купчино,расстояние_до_беговая,расстояние_до_зенит,расстояние_до_приморская,расстояние_до_василеостровская,расстояние_до_гостиный_двор,расстояние_до_маяковская,расстояние_до_площадь_александра_невского_1,расстояние_до_елизаровская,расстояние_до_ломоносовская,расстояние_до_пролетарская,расстояние_до_обухово,расстояние_до_рыбацкое,расстояние_до_спасская,расстояние_до_достоевская,расстояние_до_лиговский_проспект,расстояние_до_площадь_александра_невского_2,расстояние_до_новочеркасская,расстояние_до_ладожская,расстояние_до_проспект_большевиков,расстояние_до_улица_дыбенко,расстояние_до_комендантский_проспект,расстояние_до_старая_деревня,расстояние_до_крестовский_остров,расстояние_до_чкаловская,расстояние_до_спортивная,расстояние_до_адмиралтейская,расстояние_до_садовая,расстояние_до_звенигородская,расстояние_до_обводный_канал,расстояние_до_волковская,расстояние_до_бухарестская,расстояние_до_международная,расстояние_до_дунайская,расстояние_до_проспект_славы,расстояние_до_шушары,group,Subway_station,Time_for_subway,Balcony_1,Balcony_2,Bathroom_1,Bathroom_2,Windows_1,Windows_2,Windows_3,House_type_1,House_type_2,House_type_3,House_type_4,House_type_5
7890000,1.0,42,21.0,78,11,-0.2023092915721402,187857.14285714287,1,59.93264,30.463093,13.0,22.0,13.251,12.417,11.614,13.299,13.107,14.429,13.542,12.167,11.542,11.341,12.814,14.895,16.17,18.39,21.203,23.118,23.567,23.467,25.669,20.718,19.617,19.554,18.865,20.048,18.963,17.281,16.236,15.121,15.879,16.17,16.448,16.765,17.115,17.344,18.284,16.78,14.999,29.592,28.285,25.468,20.571,14.412,12.053,8.728,5.93,6.589,7.556,9.346,12.067,15.879,13.019,12.078,8.911,5.701,2.647,1.48,3.592,24.236,23.954,23.047,19.273,19.208,16.436,16.165,14.895,12.929,12.416,11.79,11.614,11.84,11.305,12.968,1.0,51,3,0,1,0,1,0,0,1,1,0,0,0,0
10100000,3.0,82,51.0,42,15,0.0446299974172923,123170.73170731709,0,59.758218,30.464629,1.0,10.0,32.535,31.185,29.301,29.746,28.994,28.527,26.99,25.036,23.751,22.317,22.863,23.474,23.942,24.71,26.402,26.262,25.64,24.142,25.548,37.265,35.741,34.836,33.157,32.938,31.129,28.732,27.312,24.931,24.69,23.942,23.2,22.053,21.068,19.908,18.83,15.278,12.685,38.684,36.822,33.188,29.133,24.371,22.796,20.476,16.048,13.481,11.882,10.085,9.053,24.69,23.037,21.789,20.471,19.872,19.564,17.962,16.71,36.029,34.671,32.916,29.597,28.892,25.795,24.842,23.474,21.677,19.395,17.543,15.647,10.878,13.378,7.725,1.0,0,5,0,1,0,1,1,0,1,0,0,0,1,0
11295000,1.0,48,17.1,59,14,0.156454723490043,233367.7612377904,2,59.998058,30.306849,19.0,23.0,16.206,13.039,10.047,7.221,6.594,4.405,5.423,7.221,8.377,9.646,9.059,8.966,9.154,10.128,11.332,14.07,15.384,16.877,18.424,8.227,6.585,4.634,2.289,1.225,1.552,3.554,4.85,7.314,8.023,9.154,10.268,11.873,13.275,14.731,16.659,18.917,20.205,11.662,10.96,9.747,6.936,7.713,9.118,11.936,17.187,20.115,23.396,23.594,28.487,8.023,8.898,10.119,11.872,13.967,16.424,19.783,22.046,5.481,5.823,6.022,4.433,5.398,6.974,8.018,8.966,10.34,12.661,14.454,16.331,21.025,18.537,24.235,1.0,42,1,0,1,1,0,1,0,1,0,0,1,0,0
7270000,1.0,36,10.9,58,14,-0.284149134884494,200275.4863029772,2,60.058533,30.27327,18.0,25.0,18.89,16.32,14.559,12.17,12.211,11.363,12.754,14.678,15.913,17.273,16.745,16.552,16.563,17.069,17.483,19.915,21.29,23.051,24.183,6.796,6.634,5.865,6.614,6.753,8.68,11.078,12.46,14.93,15.51,16.563,17.619,19.182,20.559,22.028,23.908,26.429,27.853,11.167,11.784,12.964,12.898,15.375,16.778,19.402,24.552,27.493,30.668,31.048,35.796,15.51,16.585,17.8,19.36,21.079,23.167,26.456,28.755,5.783,7.938,9.758,11.033,12.005,14.407,15.458,16.552,18.022,20.343,22.141,24.018,28.697,26.216,31.888,1.0,53,4,0,0,1,0,1,0,1,0,1,0,0,0
12570000,3.0,72,42.6,58,14,0.2634075961722324,173379.3103448276,1,60.058533,30.27327,21.0,25.0,18.89,16.32,14.559,12.17,12.211,11.363,12.754,14.678,15.913,17.273,16.745,16.552,16.563,17.069,17.483,19.915,21.29,23.051,24.183,6.796,6.634,5.865,6.614,6.753,8.68,11.078,12.46,14.93,15.51,16.563,17.619,19.182,20.559,22.028,23.908,26.429,27.853,11.167,11.784,12.964,12.898,15.375,16.778,19.402,24.552,27.493,30.668,31.048,35.796,15.51,16.585,17.8,19.36,21.079,23.167,26.456,28.755,5.783,7.938,9.758,11.033,12.005,14.407,15.458,16.552,18.022,20.343,22.141,24.018,28.697,26.216,31.888,1.0,53,4,0,1,0,1,1,0,1,0,1,0,0,0
27125000,2.0,66,33.6,85,0,1.0325503854306994,405455.8950870464,4,59.91139,30.320665,2.0,7.0,20.564,17.497,14.043,12.194,11.052,8.585,7.253,6.294,5.709,4.957,3.524,1.43,0.619,2.389,5.209,7.418,8.213,8.87,10.951,17.354,15.621,13.97,11.716,10.466,8.521,6.2,4.974,2.763,1.75,0.619,0.672,2.2,3.585,5.008,6.948,9.254,10.939,15.606,13.872,10.43,5.85,2.878,4.38,7.292,11.561,13.974,17.378,16.751,21.969,1.75,3.384,3.963,7.104,10.33,13.387,16.262,18.08,12.812,11.323,9.56,6.37,5.569,2.786,1.736,1.43,3.076,4.44,6.18,7.962,12.774,10.291,16.071,1.0,63,0,1,1,0,1,1,1,1,0,0,1,0,0
28095000,2.0,69,29.7,85,0,1.0676861981342398,405997.1277312848,4,59.91139,30.320665,2.0,7.0,20.564,17.497,14.043,12.194,11.052,8.585,7.253,6.294,5.709,4.957,3.524,1.43,0.619,2.389,5.209,7.418,8.213,8.87,10.951,17.354,15.621,13.97,11.716,10.466,8.521,6.2,4.974,2.763,1.75,0.619,0.672,2.2,3.585,5.008,6.948,9.254,10.939,15.606,13.872,10.43,5.85,2.878,4.38,7.292,11.561,13.974,17.378,16.751,21.969,1.75,3.384,3.963,7.104,10.33,13.387,16.262,18.08,12.812,11.323,9.56,6.37,5.569,2.786,1.736,1.43,3.076,4.44,6.18,7.962,12.774,10.291,16.071,1.0,63,0,0,1,0,1,1,1,1,0,1,0,0,0
8145000,1.0,39,13.5,15,5,-0.1705011843759134,207251.91242037303,2,59.75457,30.631365,5.0,5.0,38.951,39.141,38.826,40.459,40.143,40.908,39.672,37.885,36.819,35.827,36.908,38.279,39.152,40.586,42.834,43.347,42.988,41.754,43.42,47.944,46.811,46.601,45.606,46.279,44.806,42.653,41.322,39.34,39.53,39.152,38.745,38.03,37.409,36.576,35.996,32.529,29.616,54.224,52.54,49.092,44.457,38.648,36.492,33.252,27.969,25.107,21.73,21.948,16.768,39.53,37.121,35.835,33.345,31.159,29.093,25.922,23.648,50.124,49.286,47.867,44.144,43.696,40.499,39.758,38.279,36.155,34.251,32.507,30.82,26.295,28.574,23.241,1.0,0,5,0,1,1,0,1,0,1,0,1,0,0,0
7100000,2.0,44,28.0,75,3,-0.3078106423826536,160633.48139018958,1,59.999552,30.429496,4.0,5.0,5.824,4.13,3.999,6.594,7.039,9.61,9.661,9.511,9.858,10.821,12.088,14.147,15.406,17.713,20.36,22.896,23.773,24.35,26.484,13.007,12.221,12.707,12.799,14.755,14.384,13.643,13.206,13.431,14.56,15.406,16.202,17.242,18.183,19.036,20.603,20.513,19.791,25.267,24.397,22.403,17.961,12.93,11.252,9.709,11.449,13.649,15.616,17.055,20.36,14.56,12.201,12.042,9.876,8.07,7.538,9.779,11.858,19.011,19.406,19.148,15.868,16.237,14.537,14.822,14.147,13.064,14.011,14.521,15.419,17.866,16.321,19.96,1.0,3,3,1,0,0,1,1,1,1,0,0,0,1,0
10642000,3.0,62,40.4,52,3,0.0969030097442562,170000.0041437607,1,60.000618,30.393599,2.0,9.0,7.78,4.697,1.381,2.686,3.051,5.753,6.102,6.514,7.27,8.612,9.57,11.382,12.532,14.728,17.205,19.868,20.868,21.675,23.725,9.925,8.829,8.98,8.85,10.764,10.446,9.906,9.664,10.353,11.533,12.532,13.474,14.734,15.857,16.921,18.671,19.237,19.089,21.292,20.463,18.608,14.35,9.983,8.83,8.527,12.023,14.706,17.298,18.325,22.327,11.533,9.626,9.849,8.637,8.205,9.121,12.111,14.376,15.022,15.435,15.249,12.117,12.582,11.297,11.767,11.382,10.803,12.295,13.272,14.58,17.962,15.994,20.54,1.0,3,3,1,1,0,1,1,0,1,0,0,1,0,0
50115000,3.0,102,53.2,46,12,1.646414938046906,487974.6980446017,4,59.970155,30.307774,5.0,8.0,17.466,14.232,10.895,8.234,7.278,4.375,4.405,5.603,6.457,7.397,6.498,6.012,6.079,7.054,8.487,11.271,12.539,13.932,15.584,11.144,9.445,7.594,5.245,3.796,1.867,0.573,1.99,4.415,4.98,6.079,7.18,8.781,10.181,11.641,13.564,15.904,17.33,11.855,10.683,8.494,4.489,4.932,6.761,9.976,15.248,18.109,21.484,21.445,26.486,4.98,6.307,7.595,9.873,12.44,15.203,18.532,20.716,6.93,6.227,5.375,2.024,2.719,3.899,4.951,6.012,7.624,9.922,11.762,13.658,18.448,15.931,21.71,2.0,41,0,0,1,0,1,1,1,1,0,0,1,0,0
11245000,1.0,43,15.7,41,3,0.152018158981356,257322.6499697574,3,59.984098,30.362967,7.0,23.0,11.538,8.347,4.867,2.898,1.784,2.081,2.266,3.258,4.41,5.985,6.495,7.967,8.992,11.074,13.439,16.147,17.203,18.137,20.123,9.764,8.214,7.479,6.389,7.636,6.907,6.07,5.802,6.723,7.908,8.992,10.019,11.417,12.656,13.863,15.719,16.832,17.208,17.839,16.866,14.817,10.484,6.471,5.933,7.074,11.825,14.742,17.795,18.366,22.928,7.908,6.487,7.088,7.101,8.183,10.241,13.566,15.858,11.907,11.995,11.586,8.292,8.722,7.541,8.117,7.967,7.888,9.806,11.169,12.786,16.88,14.609,19.818,1.0,26,1,0,1,1,0,1,0,1,0,1,0,0,0
7500000,1.0,31,17.1,69,1,-0.2530024058876581,238853.5060864772,2,59.946284,30.224177,10.0,12.0,26.924,23.71,20.48,17.731,16.863,14.019,13.966,14.692,15.086,15.316,13.905,12.057,10.99,9.438,7.541,8.507,9.698,11.651,11.943,18.123,16.782,14.792,12.825,10.202,9.567,9.936,10.582,11.496,10.894,10.99,11.279,12.046,12.878,14.022,15.301,18.75,21.241,5.15,3.2,1.171,6.024,12.216,14.593,18.036,22.843,25.36,28.773,28.13,33.352,10.894,13.689,14.817,17.876,20.951,23.953,27.118,29.12,7.914,5.903,4.838,7.714,7.491,10.185,10.624,12.057,14.218,15.838,17.523,19.199,23.86,21.475,27.095,2.0,49,0,0,0,0,1,0,0,1,0,0,0,1,0
11115000,1.0,46,15.9,59,14,0.1403901209862361,240584.4116114429,2,59.998058,30.306849,14.0,23.0,16.206,13.039,10.047,7.221,6.594,4.405,5.423,7.221,8.377,9.646,9.059,8.966,9.154,10.128,11.332,14.07,15.384,16.877,18.424,8.227,6.585,4.634,2.289,1.225,1.552,3.554,4.85,7.314,8.023,9.154,10.268,11.873,13.275,14.731,16.659,18.917,20.205,11.662,10.96,9.747,6.936,7.713,9.118,11.936,17.187,20.115,23.396,23.594,28.487,8.023,8.898,10.119,11.872,13.967,16.424,19.783,22.046,5.481,5.823,6.022,4.433,5.398,6.974,8.018,8.966,10.34,12.661,14.454,16.331,21.025,18.537,24.235,1.0,42,1,0,1,1,0,1,0,1,0,1,0,0,0
10500000,2.0,76,43.6,30,2,0.0834698307335557,136897.00675067157,0,60.071129,30.237526,15.0,25.0,22.958,20.479,18.771,16.355,16.344,15.245,16.526,18.393,19.569,20.821,20.119,19.605,19.396,19.478,19.334,21.447,22.803,24.682,25.492,10.713,10.783,10.069,10.578,10.076,11.838,14.237,15.657,18.067,18.458,19.396,20.36,21.839,23.158,24.61,26.403,29.215,30.906,10.105,11.361,13.63,14.986,18.601,20.264,23.12,28.349,31.284,34.528,34.783,39.638,18.458,19.939,21.205,23.061,24.995,27.207,30.523,32.819,7.336,9.288,11.302,13.651,14.524,17.335,18.357,19.605,21.293,23.591,25.432,27.327,32.103,29.591,35.349,1.0,0,5,1,0,0,1,0,1,0,0,1,0,0,0
5450000,1.0,30,17.8,88,7,-0.5722898177547702,179867.99132766953,1,59.843512,30.125838,3.0,9.0,42.073,38.839,35.435,32.859,31.859,28.918,28.404,28.455,28.332,27.863,26.389,24.212,22.894,20.565,17.764,15.648,15.289,15.852,13.864,33.928,32.584,30.587,28.551,25.94,25.04,24.723,24.836,24.583,23.526,22.894,22.407,22.005,21.792,21.925,21.75,24.874,27.809,18.1,17.192,16.79,20.201,25.161,27.237,30.169,33.62,35.304,38.321,36.889,41.744,23.526,26.219,26.882,29.976,33.184,36.207,38.824,40.356,23.546,21.668,20.585,22.618,21.993,23.416,23.247,24.212,25.941,26.402,27.383,28.322,31.656,29.992,34.204,1.0,0,5,0,0,0,1,0,0,0,0,0,0,1,0
15400000,3.0,75,52.895849960095745,58,14,0.4664620829896613,205333.3333333333,2,60.035301,30.250435,14.0,20.0,21.469,18.646,16.373,13.705,13.451,11.833,12.935,14.703,15.805,16.952,16.14,15.483,15.214,15.246,15.147,17.34,18.706,20.558,21.469,9.915,9.3,7.899,7.532,6.309,7.877,10.217,11.633,13.989,14.311,15.214,16.158,17.622,18.933,20.383,22.171,25.005,26.748,7.547,8.228,9.806,10.758,14.558,16.356,19.38,24.654,27.568,30.88,30.996,35.951,14.311,15.951,17.235,19.303,21.479,23.898,27.25,29.525,3.106,5.124,7.125,9.458,10.31,13.189,14.196,15.483,17.251,19.525,21.377,23.274,28.083,25.563,31.352,1.0,21,4,1,0,1,1,0,0,1,0,0,0,1,0
39050000,3.0,140,81.0,80,10,1.3969374498557734,278928.5714285714,3,59.856465,30.316793,12.0,24.0,25.696,22.816,19.479,17.98,16.85,14.601,13.167,11.85,10.897,9.565,8.631,7.273,6.676,5.955,6.812,6.622,6.28,5.424,7.528,23.472,21.74,20.081,17.807,16.379,14.444,12.231,11.076,8.848,7.863,6.676,5.536,3.927,2.534,1.231,0.992,4.451,7.187,19.302,17.377,13.724,10.484,8.805,9.326,10.695,12.689,14.075,17.052,15.687,20.694,7.863,8.612,8.319,10.508,13.3,16.017,18.092,19.352,18.098,16.287,14.317,11.943,10.99,8.826,7.81,7.273,7.349,6.311,6.541,7.111,10.594,8.736,13.506,1.0,31,0,0,1,0,1,1,0,1,0,0,1,0,0
33333333,3.0,115,52.895849960095745,66,17,1.2386524608900586,289855.0695652174,3,59.920424,30.370063,3.0,10.0,16.544,13.809,10.665,9.837,8.835,7.723,6.151,4.209,2.906,1.483,2.59,4.497,5.748,7.969,10.788,12.842,13.447,13.682,15.875,16.778,15.147,14.045,12.292,12.228,10.555,8.291,6.933,5.062,5.578,5.748,6.055,6.616,7.323,8.055,9.611,9.956,10.093,20.05,18.52,15.389,10.496,4.341,2.101,1.716,6.514,9.291,12.7,12.588,17.645,5.578,2.808,1.668,1.525,4.75,7.806,10.746,12.668,15.788,14.895,13.556,9.778,9.427,6.331,5.855,4.497,2.517,3.048,4.075,5.674,10.023,7.621,13.157,2.0,44,3,1,0,1,0,1,1,1,0,0,1,0,0
6600000,1.0,37,15.0,103,18,-0.380835777397543,178378.37837837837,1,59.947176,29.965049,19.0,26.0,54.339,51.298,48.449,45.622,44.958,42.35,42.573,43.462,43.883,44.05,42.601,40.62,39.425,37.441,34.811,33.833,34.101,35.346,33.812,43.092,42.452,40.853,39.716,37.372,37.557,38.537,39.335,40.251,39.544,39.425,39.425,39.69,40.016,40.651,41.089,44.553,47.464,26.757,27.548,29.941,34.81,40.962,43.331,46.737,51.273,53.537,56.853,55.836,60.972,39.544,42.391,43.44,46.568,49.701,52.726,55.838,57.764,33.335,32.581,32.83,36.367,36.265,38.936,39.262,40.62,42.727,43.986,45.433,46.822,50.937,48.871,53.86,0.0,40,1,0,1,1,0,1,0,0,0,1,0,0,0
21000000,3.0,74,42.2,83,2,0.7766170112934994,281124.5094768932,3,59.978575,30.333781,9.0,12.0,14.518,11.284,7.896,5.33,4.304,1.363,1.737,3.555,4.77,6.165,5.875,6.454,7.103,8.794,10.803,13.584,14.753,15.92,17.761,9.826,8.1,6.645,4.693,4.898,3.74,2.842,2.995,4.854,5.909,7.103,8.237,9.805,11.172,12.543,14.478,16.244,17.179,14.624,13.589,11.531,7.354,4.961,5.736,8.287,13.512,16.445,19.709,19.951,24.807,5.909,5.758,6.841,8.234,10.278,12.796,16.155,18.403,8.99,8.82,8.296,5.035,5.563,5.175,6.03,6.454,7.277,9.546,11.237,13.062,17.622,15.176,20.774,1.0,26,1,0,1,0,1,1,0,1,0,1,0,0,0
5575000,0.0,28,19.7,24,11,-0.5496131090837402,197695.0301124348,1,59.864444,30.514189,20.0,25.0,22.103,21.745,21.077,22.614,22.293,23.151,21.99,20.285,19.316,18.522,19.769,21.443,22.505,24.319,26.903,28.086,28.101,27.368,29.399,30.139,28.972,28.752,27.808,28.621,27.258,25.234,23.975,22.242,22.644,22.505,22.352,22.027,21.791,21.381,21.485,18.635,15.865,37.232,35.689,32.459,27.62,21.523,19.227,15.827,10.68,8.181,4.911,6.512,3.986,22.644,19.987,18.761,15.948,13.446,11.242,8.104,5.881,32.603,31.962,30.723,26.923,26.609,23.492,22.901,21.443,19.278,17.759,16.285,15.005,11.824,13.229,10.315,1.0,37,4,1,1,1,0,1,1,1,0,0,1,0,0
11500000,1.0,41,19.0,84,2,0.1744416089392828,280487.8048780488,3,60.028357,30.337185,12.0,17.0,12.012,9.036,6.765,4.324,4.519,4.888,6.483,8.352,9.652,11.218,11.257,11.999,12.602,14.097,15.733,18.518,19.781,21.128,22.826,4.309,2.618,1.996,2.726,5.334,6.249,7.463,8.282,10.389,11.404,12.602,13.743,15.328,16.704,18.085,20.022,21.726,22.479,15.653,15.28,14.457,11.566,10.502,10.952,12.719,17.506,20.41,23.397,24.043,28.523,11.404,11.17,12.115,12.729,13.808,15.568,18.782,21.079,8.998,10.089,10.683,9.01,9.895,10.564,11.497,11.999,12.691,14.879,16.451,18.188,22.48,20.143,25.475,1.0,38,2,0,1,1,0,1,1,1,0,0,1,0,0
12500000,2.0,78,40.3,84,2,0.2578232178783324,160256.41025641025,1,60.001919,30.323405,15.0,18.0,14.337,11.159,8.163,5.336,4.757,2.988,4.356,6.296,7.559,8.995,8.693,9.058,9.507,10.853,12.421,15.205,16.471,17.838,19.516,7.324,5.598,3.915,1.857,2.962,3.105,4.172,5.115,7.401,8.318,9.507,10.65,12.254,13.649,15.068,17.009,18.967,19.993,13.538,12.849,11.528,8.287,7.637,8.575,11.005,16.152,19.093,22.292,22.644,27.413,8.318,8.566,9.675,10.968,12.738,15.015,18.357,20.642,7.233,7.71,7.856,5.729,6.591,7.396,8.378,9.058,10.077,12.365,14.071,15.901,20.452,18.012,23.588,1.0,42,2,1,0,0,1,1,0,1,0,1,0,0,0
10340000,1.0,41,15.9,59,14,0.0681144426503586,247368.42556763472,2,59.998058,30.306849,2.0,23.0,16.206,13.039,10.047,7.221,6.594,4.405,5.423,7.221,8.377,9.646,9.059,8.966,9.154,10.128,11.332,14.07,15.384,16.877,18.424,8.227,6.585,4.634,2.289,1.225,1.552,3.554,4.85,7.314,8.023,9.154,10.268,11.873,13.275,14.731,16.659,18.917,20.205,11.662,10.96,9.747,6.936,7.713,9.118,11.936,17.187,20.115,23.396,23.594,28.487,8.023,8.898,10.119,11.872,13.967,16.424,19.783,22.046,5.481,5.823,6.022,4.433,5.398,6.974,8.018,8.966,10.34,12.661,14.454,16.331,21.025,18.537,24.235,1.0,42,1,0,1,1,0,1,0,1,0,1,0,0,0
10434992,1.0,40,12.1,48,16,0.0772593474482512,258291.87143262083,3,59.900173,30.362724,2.0,4.0,18.91,16.2,13.053,12.122,11.081,9.642,8.045,6.205,4.939,3.351,3.468,4.328,5.241,7.061,9.76,11.431,11.844,11.825,14.033,18.814,17.143,15.891,13.968,13.528,11.71,9.318,7.898,5.573,5.585,5.241,5.077,5.071,5.424,5.9,7.315,7.583,7.955,20.267,18.599,15.232,10.504,4.969,3.581,3.654,6.782,9.138,12.546,12.009,17.209,5.585,3.629,2.447,3.471,6.341,9.231,11.766,13.425,16.7,15.533,13.97,10.368,9.805,6.602,5.805,4.328,2.286,0.738,1.949,3.805,8.56,6.043,11.83,1.0,9,0,0,0,0,0,0,0,0,0,0,1,0,0
12999000,2.0,43,25.0,23,4,0.2969670049959596,298827.5862068966,3,59.895642,30.266829,1.0,5.0,26.047,22.865,19.384,17.097,15.997,13.135,12.255,11.947,11.685,11.158,9.685,7.509,6.191,3.86,1.091,1.855,3.206,4.945,6.217,20.446,18.793,16.853,14.504,12.331,10.672,9.286,8.867,8.021,6.898,6.191,5.748,5.689,6.043,6.923,7.994,11.504,14.141,12.44,10.488,6.889,5.368,8.536,10.536,13.514,17.429,19.541,22.834,21.848,27.025,6.898,9.518,10.196,13.323,16.546,19.595,22.38,24.093,12.585,10.503,8.506,7.787,6.832,6.994,6.631,7.509,9.282,10.081,11.423,12.813,17.143,14.929,20.263,1.0,33,1,0,0,0,1,1,1,1,0,0,1,0,0
11700000,2.0,61,52.895849960095745,30,2,0.191683415373788,191803.2786885246,1,60.08231,30.343842,23.0,26.0,11.588,9.798,9.66,8.69,9.496,10.82,12.385,14.145,15.415,17.003,17.196,18.035,18.639,20.071,21.533,24.288,25.59,27.025,28.635,2.033,3.651,5.605,7.938,10.299,11.777,13.38,14.296,16.43,17.442,18.639,19.782,21.368,22.746,24.125,26.061,27.686,28.286,18.933,19.116,19.204,17.154,16.53,16.817,18.138,22.454,25.242,27.924,28.882,32.956,17.442,17.124,17.991,18.182,18.632,19.746,22.64,24.859,12.519,14.271,15.452,14.657,15.61,16.582,17.53,18.035,18.634,20.758,22.239,23.898,27.945,25.718,30.781,1.0,40,3,0,1,0,1,1,1,1,1,0,0,0,0
6475000,1.0,34,10.2,76,6,-0.3999568188443216,185530.07784823977,1,60.002517,30.449376,10.0,21.0,5.344,4.999,6.036,8.749,9.253,11.844,11.863,11.608,11.847,12.679,14.016,16.123,17.405,19.731,22.42,24.906,25.737,26.229,28.386,14.703,14.077,14.722,14.949,16.96,16.616,15.862,15.391,15.505,16.61,17.405,18.148,19.105,19.971,20.736,22.216,21.846,20.869,27.491,26.63,24.625,20.15,14.972,13.166,11.253,12.103,13.937,15.453,17.118,19.915,16.61,14.144,13.868,11.433,9.16,7.869,9.389,11.221,21.205,21.632,21.382,18.086,18.437,16.646,16.878,16.123,14.893,15.627,15.939,16.64,18.578,17.279,20.37,1.0,3,4,0,0,1,0,1,0,1,0,0,1,0,0
12440000,2.0,57,32.2,59,14,0.2530116608811106,215597.9174265484,2,59.998058,30.306849,4.0,24.0,16.206,13.039,10.047,7.221,6.594,4.405,5.423,7.221,8.377,9.646,9.059,8.966,9.154,10.128,11.332,14.07,15.384,16.877,18.424,8.227,6.585,4.634,2.289,1.225,1.552,3.554,4.85,7.314,8.023,9.154,10.268,11.873,13.275,14.731,16.659,18.917,20.205,11.662,10.96,9.747,6.936,7.713,9.118,11.936,17.187,20.115,23.396,23.594,28.487,8.023,8.898,10.119,11.872,13.967,16.424,19.783,22.046,5.481,5.823,6.022,4.433,5.398,6.974,8.018,8.966,10.34,12.661,14.454,16.331,21.025,18.537,24.235,1.0,42,1,1,0,0,1,1,0,1,0,0,1,0,0
5300000,1.0,30,15.5,73,11,-0.6001986058718458,176666.66666666666,1,59.920884,30.493797,1.0,9.0,15.436,15.208,14.912,16.801,16.678,18.079,17.192,15.787,15.108,14.787,16.231,18.247,19.488,21.637,24.423,26.172,26.51,26.232,28.41,24.075,23.058,23.096,22.483,23.7,22.613,20.903,19.828,18.601,19.291,19.488,19.665,19.816,20.007,20.052,20.754,18.769,16.575,33.204,31.868,28.982,24.074,17.883,15.508,12.098,8.245,7.544,6.75,8.966,10.025,19.291,16.442,15.418,12.27,9.145,6.194,3.007,1.897,27.889,27.592,26.653,22.865,22.764,19.914,19.575,18.247,16.2,15.392,14.476,13.916,12.898,13.055,13.108,1.0,51,3,0,0,0,1,1,0,0,0,0,0,0,1
5535000,0.0,30,13.8,15,5,-0.5568138602693224,183278.14106522765,1,59.75457,30.631365,4.0,5.0,38.951,39.141,38.826,40.459,40.143,40.908,39.672,37.885,36.819,35.827,36.908,38.279,39.152,40.586,42.834,43.347,42.988,41.754,43.42,47.944,46.811,46.601,45.606,46.279,44.806,42.653,41.322,39.34,39.53,39.152,38.745,38.03,37.409,36.576,35.996,32.529,29.616,54.224,52.54,49.092,44.457,38.648,36.492,33.252,27.969,25.107,21.73,21.948,16.768,39.53,37.121,35.835,33.345,31.159,29.093,25.922,23.648,50.124,49.286,47.867,44.144,43.696,40.499,39.758,38.279,36.155,34.251,32.507,30.82,26.295,28.574,23.241,1.0,0,5,0,1,1,0,1,1,1,0,1,0,0,0
11200000,2.0,58,30.0,69,1,0.1480083518711268,191452.99145299144,1,59.940222,30.203821,1.0,8.0,29.259,26.049,22.834,20.077,19.218,16.379,16.318,17.003,17.354,17.51,16.072,14.146,13.012,11.256,9.011,9.324,10.319,12.216,12.079,20.18,18.906,16.939,15.052,12.432,11.895,12.292,12.909,13.705,13.028,13.012,13.179,13.77,14.452,15.47,16.554,20.079,22.704,5.226,3.661,3.529,8.276,14.418,16.79,20.21,24.905,27.345,30.739,29.995,35.213,13.028,15.86,16.945,20.045,23.159,26.18,29.308,31.273,9.74,7.903,7.108,10.069,9.814,12.39,12.75,14.146,16.288,17.775,19.392,20.995,25.548,23.226,28.734,2.0,49,3,1,1,0,1,0,0,1,0,0,0,1,0
11000000,3.0,69,42.0,78,11,0.1299898463684492,159420.28985507245,1,59.921241,30.454981,4.0,10.0,14.39,13.282,12.101,13.501,13.18,14.196,13.168,11.639,10.877,10.485,11.921,13.934,15.178,17.34,20.135,21.946,22.338,22.162,24.357,21.061,19.863,19.642,18.773,19.766,18.557,16.738,15.612,14.304,14.98,15.178,15.374,15.584,15.854,16.008,16.875,15.272,13.451,29.004,27.627,24.692,19.782,13.584,11.207,7.786,4.423,5.096,6.469,8.066,11.272,14.98,12.133,11.105,7.957,4.865,2.143,1.318,3.503,23.879,23.463,22.446,18.643,18.505,15.615,15.262,13.934,11.894,11.185,10.43,10.145,10.295,9.761,11.523,1.0,51,1,1,0,0,1,0,0,0,0,0,0,1,0
